Dato	Time	P_mm	T_minC	T_maxC	F_MetaRiverStation
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
31.10.2009	0:00:00	14.195	19.271	25.284	1024.0
1.11.2009	0:00:00	5.716	18.318	27.15	991.8
2.11.2009	0:00:00	6.394	18.839	26.114	953.2
3.11.2009	0:00:00	8.894	19.309	25.835	857.4
4.11.2009	0:00:00	4.91	19.628	26.16	813.3
5.11.2009	0:00:00	2.043	19.071	27.031	766.5
6.11.2009	0:00:00	6.429	18.494	27.366	763.1
7.11.2009	0:00:00	16.01	19.087	26.378	776.8
8.11.2009	0:00:00	2.009	19.461	26.118	809.7
9.11.2009	0:00:00	2.73	18.021	27.917	812.3
10.11.2009	0:00:00	0.101	18.446	27.912	836.1
11.11.2009	0:00:00	2.256	18.421	28.017	755.2
12.11.2009	0:00:00	13.141	18.879	25.914	703.6
13.11.2009	0:00:00	5.235	18.888	27.019	794.0
14.11.2009	0:00:00	14.423	18.246	25.908	991.4
15.11.2009	0:00:00	0.614	18.817	27.568	957.9
16.11.2009	0:00:00	2.899	17.789	27.289	984.7
17.11.2009	0:00:00	12.286	18.498	26.686	892.1
18.11.2009	0:00:00	20.163	19.599	27.273	1036.0
19.11.2009	0:00:00	1.553	18.891	26.714	1236.0
20.11.2009	0:00:00	1.329	18.216	27.452	1128.0
21.11.2009	0:00:00	4.104	18.242	26.048	1023.0
22.11.2009	0:00:00	1.656	19.915	26.536	1065.0
23.11.2009	0:00:00	1.321	18.812	26.908	1131.0
24.11.2009	0:00:00	0.009	17.371	26.927	1046.0
25.11.2009	0:00:00	0.065	16.731	28.113	903.0
26.11.2009	0:00:00	0.022	18.436	27.282	711.1
27.11.2009	0:00:00	0.0	18.745	28.115	600.8
28.11.2009	0:00:00	1.276	18.705	28.109	558.4
29.11.2009	0:00:00	3.52	19.715	26.965	555.8
30.11.2009	0:00:00	0.591	18.908	26.899	519.3
1.12.2009	0:00:00	1.156	18.287	27.743	488.3
2.12.2009	0:00:00	0.0	18.205	27.899	487.3
3.12.2009	0:00:00	0.0	17.992	28.19	492.7
4.12.2009	0:00:00	0.0	17.728	28.379	474.3
5.12.2009	0:00:00	0.007	17.117	28.33	452.0
6.12.2009	0:00:00	0.0	18.405	28.477	410.5
7.12.2009	0:00:00	0.0	17.14	28.642	367.6
8.12.2009	0:00:00	0.0	16.807	28.244	346.0
9.12.2009	0:00:00	0.0	17.646	27.975	372.5
10.12.2009	0:00:00	0.1	18.363	26.947	328.0
11.12.2009	0:00:00	0.0	19.044	26.469	327.5
12.12.2009	0:00:00	0.0	19.118	27.175	356.5
13.12.2009	0:00:00	0.0	18.037	27.305	323.6
14.12.2009	0:00:00	0.0	17.57	27.877	304.2
15.12.2009	0:00:00	0.0	16.77	27.069	277.0
16.12.2009	0:00:00	0.0	17.346	27.516	263.7
17.12.2009	0:00:00	0.0	18.7	28.815	278.3
18.12.2009	0:00:00	0.0	19.461	25.292	279.1
19.12.2009	0:00:00	0.283	18.67	26.732	302.2
20.12.2009	0:00:00	1.689	19.563	27.907	252.1
21.12.2009	0:00:00	24.169	19.757	24.931	222.9
22.12.2009	0:00:00	4.893	18.961	27.895	237.9
23.12.2009	0:00:00	0.493	19.153	26.609	289.2
24.12.2009	0:00:00	0.729	17.369	27.155	336.2
25.12.2009	0:00:00	0.351	17.916	28.476	347.2
26.12.2009	0:00:00	13.161	18.443	27.878	312.1
27.12.2009	0:00:00	1.989	18.171	28.159	356.0
28.12.2009	0:00:00	0.048	16.592	28.347	417.9
29.12.2009	0:00:00	0.035	16.347	28.817	380.0
30.12.2009	0:00:00	0.035	17.378	28.628	324.2
31.12.2009	0:00:00	0.047	14.964	29.242	282.5
1.1.2010	0:00:00	0.0	13.94	29.102	215.8
2.1.2010	0:00:00	0.082	15.69	28.005	208.4
3.1.2010	0:00:00	0.0	13.94	28.623	208.4
4.1.2010	0:00:00	0.0	13.236	28.594	208.4
5.1.2010	0:00:00	0.0	14.208	29.432	208.4
6.1.2010	0:00:00	0.0	16.195	28.889	208.4
7.1.2010	0:00:00	0.672	18.669	26.94	199.7
8.1.2010	0:00:00	0.9	19.454	27.797	199.7
9.1.2010	0:00:00	0.0	18.796	29.158	199.7
10.1.2010	0:00:00	0.034	17.779	28.444	199.7
11.1.2010	0:00:00	0.016	17.675	29.601	199.7
12.1.2010	0:00:00	0.046	17.55	29.688	199.7
13.1.2010	0:00:00	0.0	17.161	29.304	199.7
14.1.2010	0:00:00	0.0	15.581	29.079	199.7
15.1.2010	0:00:00	0.14	17.653	29.201	201.9
16.1.2010	0:00:00	0.878	19.225	27.222	210.2
17.1.2010	0:00:00	0.0	18.691	28.506	206.9
18.1.2010	0:00:00	0.0	17.373	28.393	202.6
19.1.2010	0:00:00	0.001	18.267	27.686	201.9
20.1.2010	0:00:00	0.01	18.545	29.046	208.7
21.1.2010	0:00:00	0.0	16.316	29.498	204.0
22.1.2010	0:00:00	0.38	17.212	28.907	202.6
23.1.2010	0:00:00	0.852	18.166	29.784	201.2
24.1.2010	0:00:00	0.221	21.416	27.35	201.2
25.1.2010	0:00:00	1.838	19.516	27.435	201.2
26.1.2010	0:00:00	1.594	19.066	28.079	201.2
27.1.2010	0:00:00	2.358	19.398	29.226	197.6
28.1.2010	0:00:00	1.558	19.382	28.586	196.8
29.1.2010	0:00:00	0.224	17.891	30.035	196.8
30.1.2010	0:00:00	0.0	18.856	29.026	196.8
31.1.2010	0:00:00	0.0	19.015	30.749	196.8
1.2.2010	0:00:00	0.0	19.528	29.22	130.3
2.2.2010	0:00:00	0.0	20.259	28.983	123.3
3.2.2010	0:00:00	0.012	19.381	29.023	130.3
4.2.2010	0:00:00	0.024	19.635	29.749	149.3
5.2.2010	0:00:00	4.027	19.806	29.671	142.3
6.2.2010	0:00:00	0.023	20.85	29.347	160.8
7.2.2010	0:00:00	0.0	19.704	30.985	156.6
8.2.2010	0:00:00	0.0	18.149	29.146	117.0
9.2.2010	0:00:00	0.001	20.077	27.944	145.2
10.2.2010	0:00:00	0.0	18.6	31.367	160.8
11.2.2010	0:00:00	0.0	20.072	30.598	153.6
12.2.2010	0:00:00	0.0	19.308	31.167	169.5
13.2.2010	0:00:00	0.0	18.406	30.725	156.5
14.2.2010	0:00:00	0.002	20.246	29.86	141.5
15.2.2010	0:00:00	1.475	19.868	31.552	137.3
16.2.2010	0:00:00	1.728	20.71	30.91	155.3
17.2.2010	0:00:00	0.0	20.648	31.22	175.2
18.2.2010	0:00:00	0.0	18.281	29.952	150.1
19.2.2010	0:00:00	8.906	20.923	27.663	157.2
20.2.2010	0:00:00	5.803	20.436	25.398	188.2
21.2.2010	0:00:00	1.745	20.053	30.296	201.9
22.2.2010	0:00:00	0.0	19.254	29.713	169.5
23.2.2010	0:00:00	5.496	20.122	28.455	205.5
24.2.2010	0:00:00	35.701	18.998	29.718	221.7
25.2.2010	0:00:00	5.841	18.101	29.781	246.5
26.2.2010	0:00:00	22.094	19.774	26.128	275.0
27.2.2010	0:00:00	3.961	18.382	29.343	279.9
28.2.2010	0:00:00	0.827	19.253	28.61	360.7
1.3.2010	0:00:00	0.0	19.035	29.088	356.0
2.3.2010	0:00:00	3.159	19.925	28.277	346.0
3.3.2010	0:00:00	14.523	20.19	27.422	293.4
4.3.2010	0:00:00	3.738	18.568	27.887	301.8
5.3.2010	0:00:00	8.098	19.932	28.096	348.5
6.3.2010	0:00:00	2.372	19.162	28.376	321.9
7.3.2010	0:00:00	14.031	19.687	27.41	315.8
8.3.2010	0:00:00	19.445	19.222	26.526	325.6
9.3.2010	0:00:00	9.217	19.134	28.402	437.1
10.3.2010	0:00:00	2.337	19.992	28.472	428.9
11.3.2010	0:00:00	12.424	19.98	29.629	412.1
12.3.2010	0:00:00	9.803	18.73	28.557	538.1
13.3.2010	0:00:00	9.369	19.878	27.172	597.3
14.3.2010	0:00:00	1.682	19.735	29.544	575.4
15.3.2010	0:00:00	0.446	18.503	30.0	571.9
16.3.2010	0:00:00	15.741	19.606	28.083	478.3
17.3.2010	0:00:00	12.848	19.6	24.63	443.7
18.3.2010	0:00:00	11.261	18.996	29.26	427.3
19.3.2010	0:00:00	8.453	19.744	29.109	499.4
20.3.2010	0:00:00	9.074	19.709	27.086	585.9
21.3.2010	0:00:00	1.911	19.719	27.963	618.5
22.3.2010	0:00:00	1.311	19.041	28.464	736.2
23.3.2010	0:00:00	0.0	19.404	28.734	705.6
24.3.2010	0:00:00	0.0	18.572	28.573	560.9
25.3.2010	0:00:00	0.0	17.175	29.639	508.2
26.3.2010	0:00:00	5.937	20.754	27.132	453.3
27.3.2010	0:00:00	8.938	20.102	27.998	380.3
28.3.2010	0:00:00	4.754	19.666	25.765	331.1
29.3.2010	0:00:00	0.014	18.546	27.147	326.5
30.3.2010	0:00:00	41.982	19.499	23.414	414.2
31.3.2010	0:00:00	7.252	19.382	27.094	1347.0
1.4.2010	0:00:00	8.618	19.698	29.049	1064.0
2.4.2010	0:00:00	8.117	20.279	28.676	801.8
3.4.2010	0:00:00	12.16	20.211	26.069	672.9
4.4.2010	0:00:00	0.641	20.282	28.563	616.1
5.4.2010	0:00:00	10.603	19.613	26.424	589.0
6.4.2010	0:00:00	13.266	19.258	25.31	804.7
7.4.2010	0:00:00	31.359	19.833	25.281	1081.0
8.4.2010	0:00:00	18.037	19.6	24.846	1127.0
9.4.2010	0:00:00	41.537	19.562	23.66	1666.0
10.4.2010	0:00:00	0.019	19.807	25.435	2290.0
11.4.2010	0:00:00	24.229	19.055	24.822	2274.0
12.4.2010	0:00:00	6.398	18.732	23.733	2465.0
13.4.2010	0:00:00	18.064	19.531	24.709	2653.0
14.4.2010	0:00:00	13.846	19.27	26.682	2802.0
15.4.2010	0:00:00	32.053	19.333	25.954	2884.0
16.4.2010	0:00:00	28.636	19.438	24.558	2940.0
17.4.2010	0:00:00	0.026	18.479	27.314	3258.0
18.4.2010	0:00:00	5.712	18.96	26.711	3293.0
19.4.2010	0:00:00	40.354	19.431	22.862	3413.0
20.4.2010	0:00:00	0.0	17.516	28.35	3517.0
21.4.2010	0:00:00	0.0	19.677	28.243	3535.0
22.4.2010	0:00:00	34.556	19.951	28.492	3544.0
23.4.2010	0:00:00	2.025	18.578	27.166	3316.0
24.4.2010	0:00:00	5.228	20.594	24.437	2843.0
25.4.2010	0:00:00	3.304	20.181	27.208	2256.0
26.4.2010	0:00:00	31.853	19.499	24.762	1902.0
27.4.2010	0:00:00	22.396	19.6	26.237	2165.0
28.4.2010	0:00:00	7.148	19.949	25.376	2551.0
29.4.2010	0:00:00	0.302	19.701	26.912	2772.0
30.4.2010	0:00:00	4.612	20.024	26.27	2712.0
1.5.2010	0:00:00	0.0	19.397	25.262	2664.0
2.5.2010	0:00:00	20.213	18.54	26.084	2797.0
3.5.2010	0:00:00	44.814	19.545	25.352	2809.0
4.5.2010	0:00:00	1.075	19.486	26.763	2809.0
5.5.2010	0:00:00	2.808	19.985	26.23	2826.0
6.5.2010	0:00:00	23.347	19.572	26.275	2727.0
7.5.2010	0:00:00	4.976	19.257	26.844	2811.0
8.5.2010	0:00:00	6.992	19.82	26.217	2904.0
9.5.2010	0:00:00	5.715	19.688	26.181	2657.0
10.5.2010	0:00:00	8.87	20.008	26.624	2276.0
11.5.2010	0:00:00	18.63	19.243	23.42	2329.0
12.5.2010	0:00:00	0.919	18.883	22.793	2737.0
13.5.2010	0:00:00	0.0	17.825	24.191	3056.0
14.5.2010	0:00:00	0.0	18.682	26.722	3111.0
15.5.2010	0:00:00	21.531	20.324	25.991	2808.0
16.5.2010	0:00:00	1.674	19.677	26.755	2758.0
17.5.2010	0:00:00	10.044	19.161	24.557	2584.0
18.5.2010	0:00:00	0.29	19.307	26.845	2432.0
19.5.2010	0:00:00	6.299	19.562	25.687	2775.0
20.5.2010	0:00:00	30.073	19.309	26.629	2936.0
21.5.2010	0:00:00	14.403	19.258	26.447	2877.0
22.5.2010	0:00:00	15.032	19.686	23.924	2843.0
23.5.2010	0:00:00	3.02	19.68	25.892	2883.0
24.5.2010	0:00:00	5.747	19.557	26.704	2621.0
25.5.2010	0:00:00	9.899	19.642	27.126	2367.0
26.5.2010	0:00:00	0.0	19.919	25.231	2276.0
27.5.2010	0:00:00	24.767	19.408	22.992	2557.0
28.5.2010	0:00:00	9.929	17.931	25.538	3192.0
29.5.2010	0:00:00	0.431	19.309	26.934	2935.0
30.5.2010	0:00:00	9.081	19.774	26.568	2641.0
31.5.2010	0:00:00	56.347	19.753	24.576	2777.0
1.6.2010	0:00:00	4.528	19.153	24.696	3153.0
2.6.2010	0:00:00	6.813	18.676	25.543	3123.0
3.6.2010	0:00:00	56.395	18.698	22.44	3148.0
4.6.2010	0:00:00	3.074	18.364	23.78	3616.0
5.6.2010	0:00:00	26.286	18.693	25.249	3790.0
6.6.2010	0:00:00	19.656	18.255	24.17	3847.0
7.6.2010	0:00:00	0.064	18.026	26.081	3849.0
8.6.2010	0:00:00	23.293	17.528	24.81	3862.0
9.6.2010	0:00:00	20.964	18.461	24.871	3887.0
10.6.2010	0:00:00	0.131	18.423	25.12	3811.0
11.6.2010	0:00:00	16.106	17.268	23.622	3747.0
12.6.2010	0:00:00	2.385	17.991	24.345	3755.0
13.6.2010	0:00:00	0.638	17.841	25.551	3755.0
14.6.2010	0:00:00	11.937	17.555	25.674	3561.0
15.6.2010	0:00:00	8.933	18.544	24.85	3245.0
16.6.2010	0:00:00	23.512	19.08	23.975	2883.0
17.6.2010	0:00:00	11.076	18.289	26.767	2859.0
18.6.2010	0:00:00	10.202	19.367	23.85	2898.0
19.6.2010	0:00:00	5.394	18.291	26.882	2991.0
20.6.2010	0:00:00	28.299	19.233	23.319	3049.0
21.6.2010	0:00:00	28.659	18.464	25.395	3180.0
22.6.2010	0:00:00	9.723	18.316	25.609	3220.0
23.6.2010	0:00:00	1.453	18.711	26.552	2907.0
24.6.2010	0:00:00	4.902	19.056	26.529	2660.0
25.6.2010	0:00:00	27.48	18.685	24.568	2824.0
26.6.2010	0:00:00	0.786	19.054	23.749	3109.0
27.6.2010	0:00:00	2.607	18.864	25.115	3105.0
28.6.2010	0:00:00	0.775	18.031	24.947	3027.0
29.6.2010	0:00:00	48.014	18.64	23.319	3069.0
30.6.2010	0:00:00	0.0	16.673	25.451	3242.0
1.7.2010	0:00:00	8.129	18.453	23.534	3293.0
2.7.2010	0:00:00	0.721	17.713	24.11	3278.0
3.7.2010	0:00:00	1.343	17.688	24.602	2931.0
4.7.2010	0:00:00	29.929	18.422	22.926	2748.0
5.7.2010	0:00:00	40.851	18.742	25.674	2937.0
6.7.2010	0:00:00	10.713	19.001	24.223	3121.0
7.7.2010	0:00:00	36.55	18.824	22.996	3287.0
8.7.2010	0:00:00	4.723	18.924	24.308	3446.0
9.7.2010	0:00:00	11.299	19.471	24.383	3500.0
10.7.2010	0:00:00	11.86	19.062	25.254	3155.0
11.7.2010	0:00:00	29.812	18.652	23.097	2958.0
12.7.2010	0:00:00	0.161	17.215	25.98	2851.0
13.7.2010	0:00:00	1.143	18.676	25.068	2358.0
14.7.2010	0:00:00	14.557	19.315	24.292	2020.0
15.7.2010	0:00:00	5.259	18.318	24.204	1930.0
16.7.2010	0:00:00	37.157	18.12	22.802	1977.0
17.7.2010	0:00:00	28.397	18.084	23.639	2318.0
18.7.2010	0:00:00	2.296	17.774	21.054	2580.0
19.7.2010	0:00:00	0.013	17.666	23.921	2804.0
20.7.2010	0:00:00	0.0	17.182	24.361	2627.0
21.7.2010	0:00:00	0.0	17.025	24.716	2263.0
22.7.2010	0:00:00	0.0	17.004	26.715	1960.0
23.7.2010	0:00:00	29.768	18.259	23.674	1823.0
24.7.2010	0:00:00	1.586	18.49	24.313	2089.0
25.7.2010	0:00:00	0.0	18.044	24.712	2200.0
26.7.2010	0:00:00	34.394	18.558	22.902	2257.0
27.7.2010	0:00:00	31.415	18.369	21.756	3002.0
28.7.2010	0:00:00	3.219	17.744	25.079	3384.0
29.7.2010	0:00:00	1.662	18.094	22.38	3643.0
30.7.2010	0:00:00	0.0	17.376	25.502	3780.0
31.7.2010	0:00:00	8.841	19.23	26.06	3743.0
1.8.2010	0:00:00	40.151	18.849	23.934	3588.0
2.8.2010	0:00:00	2.187	17.361	25.29	3571.0
3.8.2010	0:00:00	38.871	18.843	23.217	3608.0
4.8.2010	0:00:00	0.0	18.66	24.16	3706.0
5.8.2010	0:00:00	0.0	17.657	24.497	3719.0
6.8.2010	0:00:00	0.0	18.934	22.517	3464.0
7.8.2010	0:00:00	0.0	16.905	24.4	2802.0
8.8.2010	0:00:00	0.0	18.462	24.656	2200.0
9.8.2010	0:00:00	0.996	19.058	24.945	1787.0
10.8.2010	0:00:00	0.167	18.667	24.378	1568.0
11.8.2010	0:00:00	0.0	18.781	24.767	1486.0
12.8.2010	0:00:00	0.0	18.293	25.754	1391.0
13.8.2010	0:00:00	0.0	18.576	25.097	1330.0
14.8.2010	0:00:00	49.659	17.806	22.876	1742.0
15.8.2010	0:00:00	2.902	17.69	23.867	2417.0
16.8.2010	0:00:00	0.0	17.499	25.86	2774.0
17.8.2010	0:00:00	0.0	17.379	25.654	2737.0
18.8.2010	0:00:00	19.298	17.335	23.945	2364.0
19.8.2010	0:00:00	0.521	17.988	25.426	1986.0
20.8.2010	0:00:00	1.519	17.749	25.02	1852.0
21.8.2010	0:00:00	3.923	16.822	24.065	1740.0
22.8.2010	0:00:00	0.0	18.224	26.246	1574.0
23.8.2010	0:00:00	0.0	17.731	26.336	1468.0
24.8.2010	0:00:00	11.417	17.827	25.146	1338.0
25.8.2010	0:00:00	35.704	17.984	24.291	1315.0
26.8.2010	0:00:00	14.684	18.136	26.666	1453.0
27.8.2010	0:00:00	16.125	17.646	25.651	1689.0
28.8.2010	0:00:00	8.74	18.51	26.344	1729.0
29.8.2010	0:00:00	3.126	18.758	25.336	1830.0
30.8.2010	0:00:00	0.866	17.788	26.44	1835.0
31.8.2010	0:00:00	5.326	18.459	26.802	1797.0
1.9.2010	0:00:00	19.596	18.554	25.644	1635.0
2.9.2010	0:00:00	21.879	18.575	26.386	1401.0
3.9.2010	0:00:00	21.3	19.024	25.206	1431.0
4.9.2010	0:00:00	0.309	18.215	26.779	2077.0
5.9.2010	0:00:00	2.242	17.121	26.809	2349.0
6.9.2010	0:00:00	8.902	18.072	25.299	1942.0
7.9.2010	0:00:00	12.365	18.462	23.978	1779.0
8.9.2010	0:00:00	0.475	17.899	24.512	2075.0
9.9.2010	0:00:00	0.207	18.129	26.354	1790.0
10.9.2010	0:00:00	9.243	18.698	25.745	1529.0
11.9.2010	0:00:00	4.965	18.27	26.325	1397.0
12.9.2010	0:00:00	3.496	18.23	26.499	1319.0
13.9.2010	0:00:00	15.641	18.686	25.49	1211.0
14.9.2010	0:00:00	0.0	18.091	26.732	1450.0
15.9.2010	0:00:00	12.556	17.247	25.102	1245.0
16.9.2010	0:00:00	10.289	17.974	26.423	1220.0
17.9.2010	0:00:00	0.262	18.262	25.814	1231.0
18.9.2010	0:00:00	0.797	17.611	26.689	1081.0
19.9.2010	0:00:00	13.424	17.452	23.905	862.2
20.9.2010	0:00:00	0.648	17.989	25.209	893.9
21.9.2010	0:00:00	3.225	18.648	24.88	896.8
22.9.2010	0:00:00	0.133	18.161	25.989	942.9
23.9.2010	0:00:00	19.001	18.319	24.099	971.7
24.9.2010	0:00:00	11.856	18.634	26.767	893.9
25.9.2010	0:00:00	1.802	18.549	25.592	833.4
26.9.2010	0:00:00	7.878	18.164	26.053	816.2
27.9.2010	0:00:00	3.137	17.721	26.153	1043.0
28.9.2010	0:00:00	0.371	18.744	27.368	1200.0
29.9.2010	0:00:00	0.487	18.842	27.546	974.3
30.9.2010	0:00:00	3.114	17.604	25.969	830.6
1.10.2010	0:00:00	2.877	17.792	27.824	767.2
2.10.2010	0:00:00	16.123	19.03	23.552	654.6
3.10.2010	0:00:00	0.588	18.233	26.607	636.6
4.10.2010	0:00:00	20.983	18.956	23.709	625.4
5.10.2010	0:00:00	8.001	18.669	25.097	873.8
6.10.2010	0:00:00	2.346	18.321	26.213	1175.0
7.10.2010	0:00:00	5.311	18.51	28.186	977.4
8.10.2010	0:00:00	19.757	18.266	28.145	862.2
9.10.2010	0:00:00	13.994	18.843	25.741	919.8
10.10.2010	0:00:00	0.937	17.57	26.39	1111.0
11.10.2010	0:00:00	4.794	18.559	26.029	1047.0
12.10.2010	0:00:00	1.171	17.83	25.298	1051.0
13.10.2010	0:00:00	0.025	17.603	26.13	1045.0
14.10.2010	0:00:00	1.475	18.702	26.281	951.5
15.10.2010	0:00:00	30.048	17.693	23.409	893.9
16.10.2010	0:00:00	1.761	18.336	25.11	1411.0
17.10.2010	0:00:00	12.56	18.148	26.169	1476.0
18.10.2010	0:00:00	0.541	17.686	26.422	1534.0
19.10.2010	0:00:00	20.136	18.507	24.818	1557.0
20.10.2010	0:00:00	32.943	18.613	23.589	1647.0
21.10.2010	0:00:00	4.453	17.329	25.67	1874.0
22.10.2010	0:00:00	8.525	18.077	25.557	1886.0
23.10.2010	0:00:00	0.112	17.369	26.815	1675.0
24.10.2010	0:00:00	3.641	18.923	26.143	1435.0
25.10.2010	0:00:00	9.375	18.716	24.903	1157.0
26.10.2010	0:00:00	2.665	18.565	25.311	1101.0
27.10.2010	0:00:00	14.149	19.047	26.246	983.2
28.10.2010	0:00:00	11.134	18.412	27.145	1129.0
29.10.2010	0:00:00	1.677	17.585	27.085	1037.0
30.10.2010	0:00:00	6.364	19.429	26.443	1115.0
31.10.2010	0:00:00	12.114	18.832	26.354	1217.0
1.11.2010	0:00:00	26.789	18.768	26.172	1346.0
2.11.2010	0:00:00	15.88	19.015	26.763	1147.0
3.11.2010	0:00:00	1.25	18.981	26.114	1043.0
4.11.2010	0:00:00	9.232	18.993	26.935	908.3
5.11.2010	0:00:00	0.586	18.805	27.008	917.0
6.11.2010	0:00:00	18.055	19.307	26.073	868.0
7.11.2010	0:00:00	25.763	19.342	24.155	1331.0
8.11.2010	0:00:00	22.222	19.169	25.02	2158.0
9.11.2010	0:00:00	9.209	18.933	25.534	2633.0
10.11.2010	0:00:00	14.809	18.926	25.415	2536.0
11.11.2010	0:00:00	13.171	18.334	25.579	2797.0
12.11.2010	0:00:00	14.629	17.777	23.158	2633.0
13.11.2010	0:00:00	6.39	18.738	23.978	2603.0
14.11.2010	0:00:00	14.398	18.012	26.116	2433.0
15.11.2010	0:00:00	9.233	18.352	25.602	2404.0
16.11.2010	0:00:00	9.876	19.268	25.131	2271.0
17.11.2010	0:00:00	40.589	18.893	24.501	2797.0
18.11.2010	0:00:00	17.042	18.334	23.709	3366.0
19.11.2010	0:00:00	0.0	18.455	25.469	3202.0
20.11.2010	0:00:00	0.296	18.297	26.709	2976.0
21.11.2010	0:00:00	2.418	18.756	27.113	2547.0
22.11.2010	0:00:00	1.731	17.843	26.918	1841.0
23.11.2010	0:00:00	8.189	18.936	25.544	1616.0
24.11.2010	0:00:00	0.274	19.173	25.886	1543.0
25.11.2010	0:00:00	0.081	19.107	26.801	1539.0
26.11.2010	0:00:00	3.359	18.991	24.658	1410.0
27.11.2010	0:00:00	24.505	18.679	23.876	1264.0
28.11.2010	0:00:00	0.808	18.046	26.379	1289.0
29.11.2010	0:00:00	0.066	19.048	26.314	1276.0
30.11.2010	0:00:00	0.054	18.23	26.08	1220.0
1.12.2010	0:00:00	8.777	18.711	25.821	1125.0
2.12.2010	0:00:00	1.027	19.193	25.392	1049.0
3.12.2010	0:00:00	29.143	19.367	23.317	1010.0
4.12.2010	0:00:00	24.836	18.96	21.264	1097.0
5.12.2010	0:00:00	0.438	18.041	25.247	1608.0
6.12.2010	0:00:00	0.611	16.325	25.971	1873.0
7.12.2010	0:00:00	10.439	18.297	25.503	1859.0
8.12.2010	0:00:00	0.742	17.848	25.996	1800.0
9.12.2010	0:00:00	7.035	18.373	27.675	1689.0
10.12.2010	0:00:00	0.207	17.65	26.398	1410.0
11.12.2010	0:00:00	0.002	18.418	26.627	1285.0
12.12.2010	0:00:00	0.113	18.381	24.945	1151.0
13.12.2010	0:00:00	0.396	19.094	26.949	955.4
14.12.2010	0:00:00	4.428	18.703	26.396	860.8
15.12.2010	0:00:00	11.136	18.181	25.567	833.7
16.12.2010	0:00:00	1.796	18.741	26.075	927.8
17.12.2010	0:00:00	9.027	17.804	25.071	970.5
18.12.2010	0:00:00	15.057	18.787	25.612	1002.0
19.12.2010	0:00:00	0.398	17.323	26.138	1770.0
20.12.2010	0:00:00	1.773	18.186	25.212	1189.0
21.12.2010	0:00:00	0.0	17.623	26.11	944.6
22.12.2010	0:00:00	0.007	17.929	25.622	899.9
23.12.2010	0:00:00	0.202	18.437	25.036	785.4
24.12.2010	0:00:00	25.556	18.468	25.879	746.6
25.12.2010	0:00:00	3.231	18.564	24.494	1261.0
26.12.2010	0:00:00	12.939	18.339	24.055	1209.0
27.12.2010	0:00:00	3.979	16.959	26.505	1075.0
28.12.2010	0:00:00	0.0	18.298	26.035	1342.0
29.12.2010	0:00:00	0.0	19.749	26.433	1128.0
30.12.2010	0:00:00	0.0	16.477	26.962	942.4
31.12.2010	0:00:00	0.0	17.193	28.257	840.2
1.1.2011	0:00:00	0.0	17.449	26.778	721.2
2.1.2011	0:00:00	0.0	16.963	27.223	638.7
3.1.2011	0:00:00	1.368	18.166	25.478	583.4
4.1.2011	0:00:00	0.873	17.556	25.266	545.5
5.1.2011	0:00:00	0.571	17.711	26.812	575.0
6.1.2011	0:00:00	1.104	17.664	26.591	562.5
7.1.2011	0:00:00	7.772	18.159	24.533	548.0
8.1.2011	0:00:00	11.299	18.513	24.786	597.6
9.1.2011	0:00:00	8.512	18.932	22.867	663.7
10.1.2011	0:00:00	1.937	17.367	25.669	683.4
11.1.2011	0:00:00	0.197	18.348	26.145	751.8
12.1.2011	0:00:00	0.0	17.439	25.793	665.2
13.1.2011	0:00:00	0.188	16.457	26.369	602.3
14.1.2011	0:00:00	0.096	16.559	27.25	559.7
15.1.2011	0:00:00	0.0	15.822	27.865	542.6
16.1.2011	0:00:00	0.149	17.58	27.513	499.5
17.1.2011	0:00:00	0.058	18.493	27.265	478.3
18.1.2011	0:00:00	0.0	17.753	26.852	476.9
19.1.2011	0:00:00	0.0	18.004	27.93	480.8
20.1.2011	0:00:00	0.139	16.556	28.25	469.1
21.1.2011	0:00:00	0.209	17.274	27.327	457.3
22.1.2011	0:00:00	0.117	17.074	27.68	445.1
23.1.2011	0:00:00	0.1	18.052	27.381	464.8
24.1.2011	0:00:00	1.123	16.423	26.721	421.3
25.1.2011	0:00:00	2.335	17.252	26.217	418.5
26.1.2011	0:00:00	0.134	16.658	27.622	417.1
27.1.2011	0:00:00	3.315	17.999	28.353	428.1
28.1.2011	0:00:00	1.173	18.372	28.294	417.7
29.1.2011	0:00:00	0.022	18.519	27.807	406.2
30.1.2011	0:00:00	0.027	18.048	28.664	351.3
31.1.2011	0:00:00	0.018	17.985	27.419	346.8
1.2.2011	0:00:00	0.962	18.815	25.906	289.8
2.2.2011	0:00:00	0.0	18.435	28.674	291.7
3.2.2011	0:00:00	0.0	16.642	28.135	314.1
4.2.2011	0:00:00	0.039	17.594	28.979	305.5
5.2.2011	0:00:00	0.077	18.149	28.52	312.1
6.2.2011	0:00:00	0.389	19.601	28.346	309.4
7.2.2011	0:00:00	0.208	18.775	27.894	279.9
8.2.2011	0:00:00	0.0	19.41	25.706	267.2
9.2.2011	0:00:00	0.0	20.15	26.089	257.6
10.2.2011	0:00:00	0.05	19.756	27.467	253.6
11.2.2011	0:00:00	0.063	19.347	26.833	250.6
12.2.2011	0:00:00	0.617	20.054	27.14	284.9
13.2.2011	0:00:00	3.018	20.257	27.506	280.0
14.2.2011	0:00:00	12.853	19.623	26.608	242.5
